device_id,location,temperature,humidity,vibration_level,inventory_status,stock_quantity,order_id,supplier_id,supplier_rating,logistics_partner,shipment_status,weather_condition,manual_risk_label,delivery_delay_days,order_to_delivery_days,is_delayed,temp_risk,vibration_risk,inventory_risk,social_media_length,news_alert_length,system_log_length
49,0,13.53,53.03,2.03,0,431,1167,85,1.18,2,1,0,1,-3,13.0,0,1,0,0,23,22,26
10,1,25.87,53.68,2.05,0,428,1477,52,4.02,0,1,2,0,0,7.0,0,1,0,0,19,13,13
30,1,20.73,45.97,0.76,1,4,972,1,1.17,2,2,0,1,1,12.0,1,1,2,0,23,22,26
8,0,23.08,49.0,0.16,0,393,2201,4,3.05,0,2,2,0,1,9.0,1,1,1,0,19,13,13
44,2,23.05,56.87,0.14,0,406,2406,54,4.09,3,2,2,0,-2,15.0,0,1,1,0,19,13,13
39,0,18.87,50.81,0.2,0,150,1155,43,2.17,3,1,2,0,-1,9.0,0,1,1,0,19,13,13
34,2,26.57,46.41,0.38,0,108,224,57,3.82,0,1,2,0,-3,6.0,0,1,1,0,19,13,13
42,1,21.91,57.16,0.06,0,410,1369,93,3.41,2,1,2,0,-1,13.0,0,1,1,0,19,13,13
26,2,35.44,45.74,3.38,0,448,751,75,3.88,3,1,0,1,5,15.0,1,0,0,0,23,22,26
17,1,33.56,57.68,4.2,0,208,2054,92,3.98,3,2,0,1,-5,7.0,0,0,0,0,23,22,26
12,1,16.28,51.57,2.25,0,96,1608,66,2.9,0,0,2,0,0,10.0,0,1,0,0,19,13,13
17,1,22.17,61.84,4.19,0,201,875,94,4.85,2,0,2,0,-1,7.0,0,1,0,0,19,13,13
9,0,33.7,50.85,0.79,0,94,1482,36,1.25,2,2,0,1,-1,8.0,0,0,2,0,23,22,26
9,1,27.34,55.5,0.31,0,161,2056,36,2.98,3,1,2,0,-2,8.0,0,1,1,0,19,13,13
6,0,24.71,49.49,4.05,0,260,1325,26,1.96,2,2,0,1,0,8.0,0,1,0,0,23,22,26
22,0,20.22,51.39,4.06,0,205,2493,62,4.84,1,0,2,0,0,9.0,0,1,0,0,19,13,13
10,0,26.59,52.88,0.28,0,64,1988,16,2.06,0,0,2,0,-5,12.0,0,1,1,0,19,13,13
40,0,22.7,49.4,2.21,0,272,589,63,1.8,3,2,2,0,-4,12.0,0,1,0,0,19,13,13
9,0,28.49,43.71,1.24,0,431,569,95,1.77,2,1,2,0,-1,10.0,0,1,2,0,19,13,13
13,2,23.02,45.87,1.67,0,136,2372,58,3.91,1,1,2,0,0,13.0,0,1,0,0,19,13,13
22,1,27.18,54.01,0.15,0,139,488,24,1.61,1,1,2,0,-1,15.0,0,1,1,0,19,13,13
0,2,11.8,51.7,3.14,0,291,667,28,2.91,2,0,0,1,-2,16.0,0,1,0,0,23,22,26
1,1,34.92,50.12,2.35,0,459,920,16,3.22,2,1,2,0,-3,12.0,0,0,0,0,19,13,13
27,0,31.27,67.06,0.57,0,290,1044,8,4.39,0,1,0,1,7,20.0,1,0,1,0,23,22,26
5,0,29.36,74.26,0.46,0,181,874,88,3.01,3,1,2,0,-3,6.0,0,1,1,0,19,13,13
35,0,11.26,61.09,0.44,0,408,1133,61,1.49,2,0,0,1,-2,16.0,0,1,1,0,23,22,26
10,0,24.59,57.7,1.99,0,106,2264,76,3.5,3,1,2,0,-4,12.0,0,1,0,0,19,13,13
10,2,20.83,46.4,0.8,0,369,1065,53,3.79,0,0,2,0,0,9.0,0,1,2,0,19,13,13
37,1,24.65,68.92,3.7,0,443,565,40,2.07,1,0,0,1,-4,7.0,0,1,0,0,23,22,26
40,2,31.31,51.3,0.77,0,278,2258,52,2.22,2,2,0,1,-5,12.0,0,0,2,0,23,22,26
9,0,21.42,61.21,0.42,0,82,1048,71,2.05,3,0,0,1,7,26.5,1,1,1,0,23,22,26
19,1,29.14,42.54,0.86,0,265,2074,33,4.24,1,0,2,0,-2,13.0,0,1,2,0,19,13,13
41,2,24.79,49.06,0.49,0,319,1601,39,1.88,0,0,2,0,0,16.0,0,1,1,0,19,13,13
30,2,30.63,57.74,0.38,0,333,2481,78,2.34,3,2,0,1,2,11.0,1,0,1,0,23,22,26
28,2,26.78,31.91,0.04,0,325,102,99,3.05,3,0,0,1,7,21.0,1,1,1,0,23,22,26
44,0,27.18,54.49,4.1,0,232,240,46,3.44,2,2,2,0,1,16.0,1,1,0,0,19,13,13
18,0,23.18,62.15,0.38,0,236,1112,47,2.87,3,0,2,0,7,26.5,1,1,1,0,19,13,13
29,0,17.2,70.82,1.66,0,68,1182,2,4.21,1,1,0,1,7,15.0,1,1,0,0,23,22,26
25,2,24.82,32.62,2.81,0,71,774,3,1.72,2,1,0,1,-3,9.0,0,1,0,0,23,22,26
22,1,24.81,65.9,3.19,0,262,609,16,2.06,3,2,0,1,-3,12.0,0,1,0,0,23,22,26
44,0,31.62,40.45,0.69,0,179,1929,95,2.97,2,2,2,0,1,7.0,1,0,2,0,19,13,13
18,2,18.58,42.6,1.44,0,271,1466,65,2.71,1,0,2,0,-2,12.0,0,1,2,0,19,13,13
23,2,21.2,56.64,0.62,0,487,483,60,2.51,0,0,2,0,-4,10.0,0,1,2,0,19,13,13
46,2,25.33,59.02,0.22,0,228,1890,61,3.53,3,1,2,0,-3,13.0,0,1,1,0,19,13,13
26,2,34.91,45.56,1.17,0,88,1790,93,2.53,0,0,2,0,-3,6.0,0,0,2,0,19,13,13
40,2,28.03,35.51,3.18,0,56,2124,3,4.43,0,2,2,0,-2,11.0,0,1,0,0,19,13,13
16,1,23.44,42.04,3.14,0,256,526,42,3.82,2,1,2,0,-3,15.0,0,1,0,0,19,13,13
47,0,38.07,54.02,0.3,0,249,834,75,3.08,2,2,2,0,-1,11.0,0,0,1,0,19,13,13
18,0,23.52,62.07,0.32,0,251,2214,97,4.21,2,2,2,0,-5,13.0,0,1,1,0,19,13,13
8,1,22.0,57.27,1.43,0,475,1460,4,1.77,3,1,2,0,3,15.0,1,1,2,0,19,13,13
32,1,24.45,48.16,1.78,0,109,29,96,1.23,0,1,0,1,7,24.0,1,1,0,0,23,22,26
13,0,22.48,51.28,3.17,0,335,1137,90,2.85,0,1,2,0,-4,10.0,0,1,0,0,19,13,13
42,0,28.17,50.69,4.53125,0,86,391,89,3.54,1,0,2,0,-4,6.0,0,1,0,0,19,13,13
43,2,29.83,42.19,1.16,1,3,800,21,1.09,2,0,0,1,0,14.0,0,1,2,0,23,22,26
22,1,19.33,60.29,1.23,0,80,2310,62,1.05,2,1,2,0,-4,8.0,0,1,2,0,19,13,13
19,1,23.58,44.33,0.08,0,342,50,55,1.63,3,1,2,0,1,11.0,1,1,1,0,19,13,13
27,1,30.81,57.82,0.18,1,28,1729,18,3.57,3,1,0,1,7,24.0,1,0,1,0,23,22,26
34,0,22.38,53.95,2.69,0,326,1727,32,3.2,0,0,0,1,7,26.5,1,1,0,0,23,22,26
14,0,16.1,65.03,4.47,0,468,658,91,3.49,0,2,0,1,7,26.5,1,1,0,0,23,22,26
19,2,21.6,50.91,0.48,0,443,741,0,3.8,3,1,2,0,-1,12.0,0,1,1,0,19,13,13
4,0,19.89,39.43,0.53,0,292,454,42,1.66,1,2,2,0,-1,16.0,0,1,1,0,19,13,13
23,0,24.27,38.34,0.73,0,190,772,81,2.52,2,0,2,0,-3,6.0,0,1,2,0,19,13,13
0,2,21.97,49.68,4.53125,0,153,1303,74,1.6,3,0,0,1,-4,9.0,0,1,0,0,23,22,26
45,1,26.36,52.06,0.5,1,15,1207,82,4.44,2,2,2,0,-5,13.0,0,1,1,0,19,13,13
1,2,21.55,35.98,3.08,0,80,1056,33,1.3,1,2,0,1,7,26.5,1,1,0,0,23,22,26
31,0,21.83,69.79,0.89,0,345,1795,98,4.82,3,1,2,0,0,15.0,0,1,2,0,19,13,13
37,1,13.77,51.95,0.94,0,71,1014,29,1.67,2,2,0,1,-1,7.0,0,1,2,0,23,22,26
1,2,29.27,33.25,1.56,0,262,815,41,2.12,1,2,0,1,7,22.0,1,1,2,0,23,22,26
26,1,29.13,34.88,2.45,0,162,1982,41,1.33,3,1,0,1,-4,15.0,0,1,0,0,23,22,26
7,0,36.35,50.54,0.53,0,238,1832,90,1.72,0,0,0,1,-3,12.0,0,0,1,0,23,22,26
27,1,22.42,71.25,1.03,0,385,2458,27,2.86,2,1,2,0,-5,6.0,0,1,2,0,19,13,13
40,2,21.02,52.27,4.51,0,365,2049,62,2.51,3,1,0,1,7,26.5,1,1,0,0,23,22,26
29,1,20.65,49.23,1.41,0,101,1635,46,1.25,0,1,2,0,1,9.0,1,1,2,0,19,13,13
41,1,29.54,44.5,0.37,0,83,1040,24,3.88,0,0,2,0,-4,15.0,0,1,1,0,19,13,13
42,2,13.11,56.7,0.58,0,427,962,67,4.33,2,2,0,1,7,26.5,1,1,2,0,23,22,26
12,1,20.61,36.14,0.94,1,43,456,64,4.96,1,1,2,0,-3,10.0,0,1,2,0,19,13,13
22,0,24.07,55.89,2.79,0,431,1305,50,3.42,1,1,2,0,-4,15.0,0,1,0,0,19,13,13
9,0,29.94,66.45,0.11,0,220,280,91,2.38,0,1,0,1,-1,14.0,0,1,1,0,23,22,26
23,1,22.84,28.8,0.61,0,190,852,13,2.67,1,0,2,0,-4,13.0,0,1,2,0,19,13,13
34,0,31.36,48.09,0.15,0,64,758,10,3.93,0,2,0,1,7,22.0,1,0,1,0,23,22,26
21,0,31.95,63.16,2.63,0,425,304,69,3.03,3,2,0,1,-1,10.0,0,0,0,0,23,22,26
42,2,26.73,52.6,2.74,0,496,1570,90,3.14,2,1,2,0,0,18.0,0,1,0,0,19,13,13
27,2,17.37,38.46,1.45,0,473,1880,8,2.96,2,1,2,0,4,16.0,1,1,2,0,19,13,13
41,1,28.8,46.14,0.25,0,64,403,5,2.52,3,1,2,0,-4,7.0,0,1,1,0,19,13,13
39,0,31.25,40.66,2.04,1,9,1902,39,4.81,3,1,0,1,-1,7.0,0,0,0,0,23,22,26
48,1,16.46,40.07,0.02,0,460,2182,72,4.22,0,2,2,0,7,26.5,1,1,1,0,19,13,13
46,2,23.21,37.75,0.66,1,39,416,75,2.78,1,2,2,0,0,10.0,0,1,2,0,19,13,13
5,0,28.69,41.03,1.85,0,214,1747,92,2.99,2,0,2,0,0,13.0,0,1,0,0,19,13,13
42,0,18.93,42.62,0.76,1,8,647,48,4.15,3,2,2,0,1,11.0,1,1,2,0,19,13,13
49,0,24.72,34.42,0.67,0,334,1488,24,2.97,3,2,2,0,3,16.0,1,1,2,0,19,13,13
10,1,28.31,41.77,1.8,0,343,2059,62,2.8,3,1,2,0,0,10.0,0,1,0,0,19,13,13
15,0,19.81,60.22,0.27,0,279,2432,4,2.77,0,2,2,0,-2,12.0,0,1,1,0,19,13,13
30,2,24.13,43.23,2.03,0,386,2024,26,4.21,3,1,2,0,-1,12.0,0,1,0,0,19,13,13
29,0,17.57,45.94,4.53125,0,487,1268,98,3.78,2,0,2,0,-5,6.0,0,1,0,0,19,13,13
23,1,26.53,42.69,0.51,0,66,152,84,4.67,2,0,2,0,0,11.0,0,1,1,0,19,13,13
23,0,31.32,54.3,2.35,0,343,1524,48,2.29,1,0,0,1,-3,12.0,0,0,0,0,23,22,26
35,1,23.4,40.46,1.67,0,375,39,60,4.95,3,0,2,0,1,12.0,1,1,0,0,19,13,13
3,1,26.72,30.35,1.07,0,75,1437,69,1.9,2,2,0,1,-4,7.0,0,1,2,0,23,22,26
34,1,38.61,58.44,4.35,0,251,2032,31,4.72,3,1,0,1,7,26.0,1,0,0,0,23,22,26
32,1,21.69,34.74,3.06,0,386,2254,38,2.22,1,2,0,1,-4,15.0,0,1,0,0,23,22,26
47,1,28.56,40.31,2.29,0,338,1984,51,3.74,1,2,2,0,-3,11.0,0,1,0,0,19,13,13
2,1,20.28,68.65,0.83,0,129,2437,96,1.28,2,2,0,1,7,23.0,1,1,2,0,23,22,26
33,2,14.66,50.89,1.06,0,336,1452,58,4.66,0,2,2,0,-3,7.0,0,1,2,0,19,13,13
0,0,13.17,39.8,0.44,0,384,727,38,4.87,3,2,2,0,3,13.0,1,1,1,0,19,13,13
7,2,14.74,38.19,2.81,0,212,2046,19,4.6,3,2,0,1,-2,6.0,0,1,0,0,23,22,26
2,1,19.93,50.6,0.77,0,494,484,87,1.86,0,1,2,0,0,17.0,0,1,2,0,19,13,13
24,0,29.47,56.42,0.64,0,85,1755,97,4.77,1,0,2,0,7,26.5,1,1,2,0,19,13,13
13,2,25.0,61.22,0.23,0,85,1865,86,2.03,0,1,0,1,7,20.0,1,1,1,0,23,22,26
28,2,24.46,34.54,1.04,0,340,1630,3,1.29,2,1,0,1,-2,15.0,0,1,2,0,23,22,26
45,2,31.11,55.38,0.21,0,329,1717,64,3.94,1,1,2,0,0,13.0,0,0,1,0,19,13,13
43,1,22.5,55.43,0.31,0,59,375,17,2.07,0,2,2,0,-1,16.0,0,1,1,0,19,13,13
5,1,22.61,58.77,2.74,0,274,2036,49,3.75,2,0,2,0,-1,8.0,0,1,0,0,19,13,13
10,1,19.34,58.87,1.75,0,181,1808,4,3.57,3,0,2,0,-1,18.0,0,1,0,0,19,13,13
2,1,18.3,62.46,2.27,0,450,2417,10,2.08,3,1,2,0,-4,6.0,0,1,0,0,19,13,13
36,1,26.66,36.67,3.89,0,374,64,16,3.63,0,1,2,0,0,10.0,0,1,0,0,19,13,13
0,1,20.9,63.18,2.58,0,479,1872,38,4.94,0,0,2,0,4,16.0,1,1,0,0,19,13,13
48,0,27.75,43.4,0.62,0,312,2114,99,3.73,0,1,2,0,-3,13.0,0,1,2,0,19,13,13
28,1,31.41,77.24375,0.45,0,123,539,68,3.46,0,1,0,1,-3,8.0,0,0,1,0,23,22,26
1,2,18.57,33.84,1.78,0,108,1588,25,1.38,0,0,0,1,-3,14.0,0,1,0,0,23,22,26
23,1,31.22,63.42,0.05,0,256,189,58,2.01,3,2,0,1,-4,6.0,0,0,1,0,23,22,26
38,1,23.28,50.12,0.46,1,29,1199,86,4.48,3,2,2,0,0,14.0,0,1,1,0,19,13,13
9,2,24.04,54.85,0.22,0,320,1382,2,1.8,0,0,2,0,1,15.0,1,1,1,0,19,13,13
35,2,26.93,41.9,1.23,0,201,539,68,2.03,0,2,2,0,0,11.0,0,1,2,0,19,13,13
46,0,23.86,50.44,0.45,0,141,460,81,1.33,0,0,2,0,-2,7.0,0,1,1,0,19,13,13
15,1,28.39,46.29,2.17,0,152,1164,58,2.46,1,2,2,0,-4,14.0,0,1,0,0,19,13,13
16,2,31.5,35.98,2.09,0,381,721,48,4.98,1,0,2,0,0,15.0,0,0,0,0,19,13,13
20,1,15.55,63.87,0.68,0,385,111,92,4.58,1,0,2,0,-2,8.0,0,1,2,0,19,13,13
4,0,23.55,54.44,1.96,1,31,1229,65,4.15,2,1,0,1,7,26.5,1,1,0,0,23,22,26
16,0,31.07,46.57,1.71,0,315,2211,35,4.39,2,0,2,0,-3,9.0,0,0,0,0,19,13,13
37,2,31.04,32.45,1.05,0,70,1858,34,3.11,1,0,0,1,7,22.0,1,0,2,0,23,22,26
11,1,28.6,55.01,4.48,0,148,627,59,3.24,3,2,2,0,-3,9.0,0,1,0,0,19,13,13
6,2,20.37,45.5,2.84,0,416,1531,78,3.66,3,1,2,0,1,10.0,1,1,0,0,19,13,13
23,0,18.15,61.95,0.05,0,396,1958,42,2.14,0,0,2,0,-5,15.0,0,1,1,0,19,13,13
0,1,16.39,51.23,0.35,0,193,1605,56,2.99,2,0,2,0,-3,10.0,0,1,1,0,19,13,13
5,0,32.08,45.85,1.99,0,157,836,32,3.26,0,2,2,0,-3,16.0,0,0,0,0,19,13,13
46,0,27.89,48.22,0.08,0,79,2270,10,2.12,2,1,2,0,-2,14.0,0,1,1,0,19,13,13
16,1,26.07,37.0,0.36,0,395,1377,86,4.25,0,2,2,0,-4,10.0,0,1,1,0,19,13,13
34,0,29.88,59.31,0.16,0,441,824,72,1.88,0,0,2,0,-1,16.0,0,1,1,0,19,13,13
43,1,27.06,56.15,0.8,0,461,2287,68,3.23,2,0,2,0,-4,8.0,0,1,2,0,19,13,13
48,2,24.03,57.45,2.8,0,309,1843,14,3.32,3,2,2,0,0,10.0,0,1,0,0,19,13,13
45,0,24.54,49.75,0.2,0,455,1871,45,2.81,2,0,2,0,-2,15.0,0,1,1,0,19,13,13
9,1,16.6,45.0,3.06,0,167,1692,85,3.55,3,1,2,0,1,17.0,1,1,0,0,19,13,13
28,1,27.19,35.27,1.56,1,0,1093,96,4.57,0,0,2,0,1,16.0,1,1,2,0,19,13,13
2,2,21.75,46.73,0.96,1,44,1867,68,4.3,3,0,2,0,-1,9.0,0,1,2,0,19,13,13
38,2,19.84,56.07,0.12,0,279,1796,53,2.16,0,2,2,0,-1,17.0,0,1,1,0,19,13,13
34,2,20.94,38.17,0.47,0,283,676,64,3.28,1,1,2,0,-4,15.0,0,1,1,0,19,13,13
41,1,25.28,57.8,0.65,0,361,114,31,2.4,2,1,2,0,-5,10.0,0,1,2,0,19,13,13
24,0,29.3,58.1,1.65,0,307,438,95,4.15,0,1,2,0,7,26.5,1,1,0,0,19,13,13
4,2,27.65,54.0,0.0,1,27,2150,22,3.86,0,1,2,0,0,12.0,0,1,1,0,19,13,13
13,2,26.49,45.35,0.22,0,74,1381,26,4.33,0,0,2,0,1,8.0,1,1,1,0,19,13,13
38,0,25.14,50.49,2.78,0,353,2084,59,4.32,1,1,2,0,-1,9.0,0,1,0,0,19,13,13
2,2,25.71,54.75,0.66,0,339,2167,95,2.76,1,1,2,0,2,9.0,1,1,2,0,19,13,13
27,1,25.62,55.17,0.37,0,174,1803,33,1.13,1,1,2,0,-4,6.0,0,1,1,0,19,13,13
36,0,23.96,63.21,0.59,1,41,119,92,4.62,1,0,2,0,-3,13.0,0,1,2,0,19,13,13
41,2,23.79,52.29,1.85,0,312,1693,80,1.87,0,0,2,0,-4,12.0,0,1,0,0,19,13,13
47,2,17.56,38.75,0.29,1,13,1236,92,4.73,2,0,2,0,4,19.0,1,1,1,0,19,13,13
37,1,27.05,48.29,0.69,0,67,697,26,4.54,3,2,2,0,1,13.0,1,1,2,0,19,13,13
36,0,26.53,51.63,0.61,0,266,360,96,2.67,2,0,2,0,-2,14.0,0,1,2,0,19,13,13
10,0,15.12,66.83,4.53125,0,393,2090,89,1.11,3,1,0,1,-4,10.0,0,1,0,0,23,22,26
32,2,21.55,54.68,3.65,0,86,685,36,1.81,1,2,0,1,-3,9.0,0,1,0,0,23,22,26
30,1,25.18,32.37,4.53125,0,257,1374,72,3.64,3,0,0,1,7,19.0,1,1,0,0,23,22,26
38,1,28.8,47.0,0.52,0,285,763,77,3.08,3,0,2,0,7,17.0,1,1,1,0,19,13,13
35,2,29.55,35.2,0.95,0,301,138,38,1.0,2,1,2,0,-5,8.0,0,1,2,0,19,13,13
8,1,24.13,63.6,3.51,0,228,2381,61,1.55,2,0,0,1,-2,15.0,0,1,0,0,23,22,26
31,0,19.69,44.59,2.58,0,466,1481,48,2.03,0,1,0,1,-2,14.0,0,1,0,0,23,22,26
27,1,25.44,45.08,0.39,0,206,858,1,1.97,1,0,2,0,-3,13.0,0,1,1,0,19,13,13
12,2,26.78,55.53,3.45,0,146,1088,77,1.77,1,1,0,1,7,26.5,1,1,0,0,23,22,26
15,1,23.74,43.6,0.21,0,230,2156,95,2.77,2,1,2,0,-1,14.0,0,1,1,0,19,13,13
16,0,31.76,70.99,1.6,0,270,161,42,2.66,1,0,0,1,4,16.0,1,0,2,0,23,22,26
28,0,25.17,48.57,0.1,0,445,2491,57,1.89,2,2,2,0,-1,6.0,0,1,1,0,19,13,13
42,2,22.99,39.37,2.82,0,365,1168,22,2.67,1,1,0,1,7,26.5,1,1,0,0,23,22,26
29,1,20.5,39.3,0.47,0,209,440,16,3.47,3,2,2,0,7,26.5,1,1,1,0,19,13,13
6,2,20.06,57.23,0.45,0,104,2229,68,3.53,1,0,2,0,2,15.0,1,1,1,0,19,13,13
44,2,36.76,34.26,0.5,1,14,2234,10,1.38,0,2,1,2,-3,7.0,0,0,1,0,25,27,23
28,0,21.01,52.22,2.11,1,26,1047,38,3.73,1,1,0,1,7,26.5,1,1,0,0,23,22,26
48,0,20.64,69.5,0.34,0,183,2078,75,2.84,0,2,2,0,0,17.0,0,1,1,0,19,13,13
43,1,26.63,41.65,1.26,0,343,1280,42,2.15,0,1,2,0,-1,13.0,0,1,2,0,19,13,13
36,1,21.83,48.08,3.37,0,177,1245,43,4.43,3,1,2,0,0,15.0,0,1,0,0,19,13,13
26,1,29.46,47.51,0.41,0,293,2063,62,2.96,1,0,2,0,-1,7.0,0,1,1,0,19,13,13
24,1,16.67,52.67,0.68,1,34,806,97,4.34,0,1,0,1,7,22.0,1,1,2,0,23,22,26
47,1,35.6,59.78,0.96,1,47,1616,23,1.13,2,2,0,1,-3,17.0,0,0,2,0,23,22,26
5,1,20.39,66.85,0.88,1,7,2353,98,3.08,0,2,0,1,-2,10.0,0,1,2,0,23,22,26
34,2,25.21,38.56,0.42,0,206,765,24,3.17,0,2,2,0,7,20.0,1,1,1,0,19,13,13
34,0,23.44,69.31,0.87,0,449,777,60,2.88,0,1,2,0,-2,13.0,0,1,2,0,19,13,13
6,1,17.23,35.96,1.53,0,451,2207,18,1.39,3,0,2,0,-3,9.0,0,1,2,0,19,13,13
42,1,24.81,47.6,0.31,0,404,2112,72,1.07,0,0,2,0,-3,10.0,0,1,1,0,19,13,13
43,1,23.7,53.71,3.97,0,180,269,82,3.67,2,0,0,1,7,26.5,1,1,0,0,23,22,26
11,0,29.1,40.34,1.37,0,103,993,37,2.29,3,2,2,0,-2,9.0,0,1,2,0,19,13,13
20,1,22.88,45.11,2.33,0,230,1533,94,2.91,2,2,2,0,-2,16.0,0,1,0,0,19,13,13
26,1,30.94,50.18,1.71,0,262,1299,31,4.63,2,0,2,0,1,8.0,1,0,0,0,19,13,13
41,0,27.74,62.72,0.57,0,160,2201,88,2.17,0,2,2,0,-1,8.0,0,1,1,0,19,13,13
32,0,20.22,42.07,3.12,0,263,1749,7,3.18,3,0,2,0,-1,5.0,0,1,0,0,19,13,13
16,1,29.74,56.75,0.32,0,107,1344,17,2.53,1,0,2,0,-3,7.0,0,1,1,0,19,13,13
1,2,33.83,60.66,0.9,0,443,1404,71,4.09,1,0,2,0,0,16.0,0,0,2,0,19,13,13
13,0,29.87,45.08,0.48,0,427,2527,71,3.02,3,1,2,0,-3,15.0,0,1,1,0,19,13,13
49,2,31.19,41.05,1.07,0,264,1478,95,4.15,2,2,2,0,-4,10.0,0,0,2,0,19,13,13
23,2,19.75,58.46,0.06,0,361,2161,25,3.67,3,0,2,0,7,25.0,1,1,1,0,19,13,13
42,2,26.89,47.47,0.31,0,246,687,54,3.73,0,0,2,0,-4,6.0,0,1,1,0,19,13,13
27,2,30.75,62.24,4.28,0,325,2395,72,4.82,0,2,0,1,-1,10.0,0,0,0,0,23,22,26
13,0,30.61,45.0,1.42,0,338,2296,42,1.35,1,1,0,1,7,26.5,1,0,2,0,23,22,26
30,2,24.81,58.19,1.47,0,233,544,65,4.2,1,1,2,0,0,15.0,0,1,2,0,19,13,13
34,0,33.13,47.11,1.65,0,416,941,35,2.71,0,0,2,0,-4,6.0,0,0,0,0,19,13,13
36,1,26.2,41.92,0.23,0,266,357,43,4.53,0,1,2,0,-2,10.0,0,1,1,0,19,13,13
11,1,15.69,59.83,2.58,0,246,1385,49,2.44,1,2,0,1,5,15.0,1,1,0,0,23,22,26
13,1,29.4,40.54,3.58,0,427,742,74,3.58,3,1,2,0,-2,9.0,0,1,0,0,19,13,13
36,0,16.58,43.13,3.66,1,47,986,91,3.84,2,2,0,1,-3,14.0,0,1,0,0,23,22,26
5,1,15.94,76.31,0.38,0,254,889,68,2.69,1,2,2,0,4,11.0,1,1,1,0,19,13,13
15,2,21.82,57.77,0.82,0,357,1545,84,1.97,2,2,2,0,-2,10.0,0,1,2,0,19,13,13
2,1,17.77,45.35,1.01,0,148,1281,98,3.45,3,2,2,0,-2,8.0,0,1,2,0,19,13,13
21,2,18.22,38.09,0.06,0,107,1750,95,2.0,2,0,2,0,1,10.0,1,1,1,0,19,13,13
21,1,15.94,39.95,2.94,0,421,1861,98,4.87,0,1,2,0,1,11.0,1,1,0,0,19,13,13
46,2,31.33,48.29,4.53125,1,15,2371,15,4.71,2,2,0,1,-4,15.0,0,0,0,0,23,22,26
25,0,16.16,77.24375,1.3,0,54,1670,24,4.06,2,2,2,0,-4,10.0,0,1,2,0,19,13,13
16,1,15.16,46.8,1.46,0,373,1210,58,1.4,1,2,2,0,0,14.0,0,1,2,0,19,13,13
19,1,29.38,53.08,3.28,0,230,485,39,2.53,1,0,2,0,2,15.0,1,1,0,0,19,13,13
6,0,22.02,30.53,0.64,0,99,408,60,3.43,1,0,2,0,-2,17.0,0,1,2,0,19,13,13
22,2,28.79,47.47,1.05,0,270,1184,1,3.37,2,1,2,0,-5,7.0,0,1,2,0,19,13,13
49,0,22.47,51.51,0.42,0,114,2200,76,4.15,2,1,2,0,4,10.0,1,1,1,0,19,13,13
16,0,19.94,58.57,2.97,1,20,1927,22,4.3,2,1,0,1,-4,7.0,0,1,0,0,23,22,26
42,0,22.84,41.89,1.26,0,246,889,20,3.17,1,0,2,0,7,20.0,1,1,2,0,19,13,13
12,1,28.22,70.77,0.08,0,73,1740,41,2.6,1,2,2,0,-4,10.0,0,1,1,0,19,13,13
11,1,34.44,38.53,0.51,1,37,167,5,1.64,0,1,0,1,-4,7.0,0,0,1,0,23,22,26
2,2,22.63,42.89,1.34,0,465,486,28,4.46,1,0,2,0,-3,5.0,0,1,2,0,19,13,13
48,1,28.05,50.85,0.11,0,323,2175,56,4.3,2,1,2,0,7,26.0,1,1,1,0,19,13,13
12,1,22.47,52.4,0.81,0,90,2198,41,2.1,3,1,2,0,0,11.0,0,1,2,0,19,13,13
24,1,33.38,48.62,0.34,0,253,965,65,2.29,2,2,0,1,3,12.0,1,0,1,0,23,22,26
37,2,23.72,52.48,0.13,0,152,462,78,4.96,1,2,2,0,0,14.0,0,1,1,0,19,13,13
8,2,31.22,58.53,0.74,1,25,1414,85,2.38,3,2,0,1,-3,11.0,0,0,2,0,23,22,26
20,1,30.28,57.88,2.88,0,353,711,95,2.06,0,1,0,1,-1,14.0,0,0,0,0,23,22,26
4,2,28.31,35.74,4.35,0,462,77,30,3.92,2,0,0,1,7,26.5,1,1,0,0,23,22,26
0,0,16.82,47.31,0.69,0,424,2246,24,2.7,0,0,2,0,-3,12.0,0,1,2,0,19,13,13
23,0,23.04,49.68,0.03,0,167,1239,15,2.48,3,1,2,0,-4,13.0,0,1,1,0,19,13,13
14,1,15.6,39.75,2.4,0,289,915,62,3.49,0,1,2,0,-2,10.0,0,1,0,0,19,13,13
37,1,27.4,58.95,0.35,0,309,2421,46,2.18,0,1,2,0,0,10.0,0,1,1,0,19,13,13
28,2,24.91,43.52,0.66,0,146,460,14,2.01,1,1,2,0,-1,11.0,0,1,2,0,19,13,13
49,1,21.09,48.4,1.4,0,375,1441,70,4.75,1,1,2,0,-4,12.0,0,1,2,0,19,13,13
18,0,17.62,60.58,0.42,0,499,958,99,3.4,1,2,2,0,3,12.0,1,1,1,0,19,13,13
27,0,19.94,60.87,1.07,0,97,750,67,2.19,1,1,2,0,-3,16.0,0,1,2,0,19,13,13
28,2,30.14,43.69,0.85,0,232,2459,20,3.56,1,1,0,1,7,17.0,1,0,2,0,23,22,26
35,0,24.71,48.97,2.47,0,176,1099,78,2.77,0,2,2,0,-4,8.0,0,1,0,0,19,13,13
33,1,24.56,72.11,1.45,0,235,1396,53,1.9,0,0,0,1,5,21.0,1,1,2,0,23,22,26
49,0,25.69,56.18,4.53125,0,195,1408,32,2.65,3,2,2,0,0,6.0,0,1,0,0,19,13,13
